reg_tr,reg_youth_tr,reg_senior_tr,vote_tr,vote_youth_tr,vote_senior_tr,GEOID,turnoutY,turnoutS,ratioYS
1702,265,216,557,94,90,06037232800,0.35471698113207545,0.4166666666666667,0.851320754716981
1631,215,222,639,62,121,06037297120,0.28837209302325584,0.545045045045045,0.5290793772823372
1509,97,361,911,45,263,06037297601,0.4639175257731959,0.7285318559556787,0.6367841323350711
2399,150,534,1358,62,374,06037297602,0.41333333333333333,0.700374531835206,0.5901604278074866
887,93,133,424,42,70,06037212501,0.45161290322580644,0.5263157894736842,0.8580645161290322
1245,130,184,600,59,95,06037212502,0.45384615384615384,0.5163043478260869,0.8790283400809717
1351,155,248,599,65,113,06037213201,0.41935483870967744,0.45564516129032256,0.920353982300885
1265,131,271,538,49,138,06037213100,0.37404580152671757,0.5092250922509225,0.7345392189401483
1282,142,283,552,58,146,06037221304,0.4084507042253521,0.5159010600706714,0.7917229403820182
2227,114,350,1318,63,234,06037128801,0.5526315789473685,0.6685714285714286,0.8265856950067477
2783,165,452,1752,85,307,06037128910,0.5151515151515151,0.6792035398230089,0.758464120027638
2622,202,427,1656,112,302,06037128400,0.5544554455445545,0.7072599531615925,0.7839485935348502
2915,209,742,1870,116,532,06037137401,0.5550239234449761,0.71698113207547165,0.7741123142785193
3758,252,1136,2406,135,808,06037137402,0.5357142857142857,0.7112676056338029,0.7531824611032532
3037,161,731,1944,88,521,06037137502,0.546583850931677,0.7127222982216143,0.7668959597525066
1231,160,237,587,69,109,06037208501,0.43125,0.459915611814346,0.9376720183486239
1835,218,364,803,81,163,06037208610,0.37155963302752293,0.4478021978021978,0.8297405301964316
1078,235,168,422,96,81,06037221810,0.4085106382978723,0.48214285714285715,0.8472813238770684
1358,425,235,475,184,107,06037221900,0.4329411764705882,0.4553191489361702,0.9508521165475535
2451,426,336,1022,177,177,06037222600,0.4154929577464789,0.5267857142857143,0.7887323943661971
1950,244,314,851,96,161,06037222200,0.39344262295081966,0.5127388535031847,0.7673353019040831
1726,332,213,605,104,102,06037231800,0.3132530120481928,0.4788732394366197,0.6541459957476967
2507,221,634,1438,110,427,06037137501,0.497737556561086,0.6735015772870663,0.7390295336293408
1502,130,490,1000,76,366,06037137504,0.5846153846153846,0.746938775510204,0.7826817990752418
3281,198,927,2221,111,679,06037138000,0.5606060606060606,0.732470334412082,0.7653635024769044
2702,425,310,812,119,129,06037242700,0.28,0.4161290322580645,0.6728682170542636
2782,221,932,1872,123,718,06037139802,0.5565610859728507,0.7703862660944206,0.7224441951625304
1278,401,106,374,133,40,06037224020,0.3316708229426434,0.37735849056603776,0.8789276807980049
831,112,201,352,38,95,06037209820,0.3392857142857143,0.472636815920398,0.7178571428571429
1292,192,304,536,70,137,06037210010,0.3645833333333333,0.4506578947368421,0.8090024330900243
4439,323,1493,3072,176,1151,06037139702,0.544891640866873,0.7709310113864702,0.7067968894997753
1907,144,614,1162,77,430,06037139703,0.5347222222222222,0.7003257328990228,0.7635335917312661
1817,271,174,456,89,80,06037224600,0.3284132841328413,0.45977011494252873,0.7142988929889299
1474,279,183,556,86,93,06037228310,0.30824372759856633,0.5081967213114754,0.606544109145566
1083,221,126,383,70,63,06037228320,0.3167420814479638,0.5,0.6334841628959276
1675,354,194,578,115,98,06037228600,0.3248587570621469,0.5051546391752577,0.6430877435720052
3621,232,1182,2380,122,859,06037139701,0.5258620689655172,0.7267343485617598,0.7235960017662879
3149,191,905,2020,102,626,06037141400,0.5340314136125655,0.6917127071823205,0.7720422193600187
2255,175,744,1598,95,583,06037141500,0.5428571428571428,0.7836021505376344,0.6927713795638324
1121,109,166,474,42,69,06037211122,0.3853211009174312,0.41566265060240964,0.9270043877143997
1181,150,177,543,61,86,06037211320,0.4066666666666667,0.4858757062146893,0.8369767441860465
1723,395,178,551,121,83,06037228500,0.30632911392405066,0.46629213483146065,0.6569467744395303
2061,95,359,1231,50,209,06037141303,0.5263157894736842,0.5821727019498607,0.9040543943591035
896,124,210,396,51,105,06037212203,0.4112903225806452,0.5,0.8225806451612904
1055,130,176,482,52,89,06037212303,0.4,0.5056818181818182,0.7910112359550562
3199,212,1083,2124,111,808,06037261200,0.5235849056603774,0.7460757156048015,0.7017852138987485
2890,174,335,1505,74,169,06037207710,0.42528735632183906,0.5044776119402985,0.8430252329456573
2963,156,306,1942,102,201,06037270100,0.6538461538461539,0.6568627450980392,0.9954075774971297
2710,135,368,1726,72,249,06037141201,0.5333333333333333,0.6766304347826086,0.788219544846051
2065,119,361,1305,70,251,06037141102,0.5882352941176471,0.6952908587257618,0.8460276540895243
2948,157,489,1896,84,329,06037141101,0.535031847133758,0.6728016359918201,0.7952297059222116
1323,113,314,714,48,162,06037191301,0.4247787610619469,0.5159235668789809,0.8233366109472304
3002,204,830,2108,112,625,06037143901,0.5490196078431373,0.7530120481927711,0.7290980392156863
2365,140,702,1656,80,527,06037261101,0.5714285714285714,0.7507122507122507,0.7611818921116834
3260,523,376,941,133,166,06037242200,0.25430210325047803,0.44148936170212766,0.576009583266143
2212,388,228,636,89,100,06037242300,0.22938144329896906,0.43859649122807015,0.5229896907216495
2759,433,289,724,112,116,06037243100,0.2586605080831409,0.4013840830449827,0.6444214382416182
3051,182,345,1861,100,214,06037143200,0.5494505494505495,0.6202898550724638,0.88579644654411
1943,123,353,1256,57,254,06037272301,0.4634146341463415,0.7195467422096318,0.6440368734396005
3787,165,836,2531,98,622,06037143800,0.593939393939394,0.7440191387559809,0.7982851018220793
1715,128,377,965,66,245,06037217001,0.515625,0.649867374005305,0.7934311224489796
3305,240,633,1902,119,385,06037217002,0.49583333333333335,0.608214849921011,0.8152272727272728
2510,174,445,1613,93,334,06037189701,0.5344827586206896,0.750561797752809,0.7121102622341524
2923,480,325,922,121,151,06037243000,0.2520833333333333,0.4646153846153846,0.5425634657836644
3615,388,701,1713,133,406,06037237300,0.3427835051546392,0.57917261055634806,0.5918503377177391
2195,91,391,1426,55,282,06037194101,0.6043956043956044,0.7212276214833759,0.8380095082222742
1654,171,230,837,72,123,06037199700,0.42105263157894735,0.5347826086956522,0.7873341891313649
2803,202,942,1874,109,703,06037261102,0.5396039603960396,0.7462845010615711,0.7230539554666705
2995,211,624,1807,114,429,06037265520,0.5402843601895735,0.6875,0.7858681602757432
2001,151,469,1237,71,319,06037265601,0.47019867549668876,0.6801705756929638,0.6912952313728746
2446,83,514,1622,46,367,06037194200,0.5542168674698795,0.7140077821011673,0.7762056399986869
2033,66,499,1368,40,378,06037194300,0.6060606060606061,0.7575150300601202,0.8000641333974667
2133,252,475,972,116,204,06037191500,0.4603174603174603,0.42947368421052634,1.0718176159352628
2022,55,349,1239,29,254,06037273402,0.5272727272727272,0.7277936962750716,0.7244810307802433
2061,54,232,1203,31,158,06037273502,0.5740740740740741,0.6810344827586207,0.8429442100328176
1257,146,233,555,52,132,06037241300,0.3561643835616438,0.5665236051502146,0.6286841012868409
4070,280,901,2550,169,587,06037267200,0.6035714285714285,0.6514983351831298,0.9264358724750548
4198,274,1023,2757,162,734,06037267100,0.5912408759124088,0.7174975562072337,0.8240319019869131
1821,53,830,1225,28,618,06037267901,0.5283018867924528,0.744578313253012,0.709531660255236
2562,148,812,1760,79,603,06037267902,0.5337837837837838,0.7426108374384236,0.7187934202859576
1495,180,536,877,102,356,06037265201,0.5666666666666667,0.664179104477612,0.8531835205992508
1767,260,489,965,149,303,06037265202,0.573076923076923,0.6196319018404908,0.9248667174409748
1871,135,803,1023,67,503,06037265100,0.4962962962962963,0.6264009962640099,0.7922980634710257
2083,262,374,1155,130,252,06037265510,0.4961832061068702,0.6737967914438503,0.736398885253847
2192,177,275,1295,99,157,06037267300,0.559322033898305,0.5709090909090909,0.9797041995034005
2211,167,304,1337,90,192,06037267700,0.5389221556886228,0.631578947368421,0.8532934131736528
3705,355,436,1978,135,232,06037207900,0.38028169014084506,0.5321100917431193,0.7146673142302088
1131,126,119,565,61,53,06037224010,0.48412698412698413,0.44537815126050423,1.0870020964360587
2920,243,750,2039,112,597,06037269500,0.4609053497942387,0.796,0.5790268213495461
2727,202,476,1791,102,348,06037269700,0.504950495049505,0.7310924369747899,0.6906794127688631
2195,172,293,1355,84,190,06037269800,0.4883720930232558,0.6484641638225256,0.7531211750305997
3139,222,443,1901,131,257,06037267402,0.5900900900900901,0.5801354401805869,1.0171591825288322
1606,115,257,920,62,140,06037267404,0.5391304347826087,0.5447470817120622,0.9896894409937889
2931,197,362,1774,110,210,06037267501,0.5583756345177665,0.580110497237569,0.9625332366449119
1919,132,278,1166,75,172,06037267502,0.5681818181818182,0.6187050359712231,0.9183403805496829
1816,115,331,1118,60,216,06037267600,0.5217391304347826,0.6525679758308157,0.7995169082125604
2383,215,794,1611,110,604,06037262303,0.5116279069767442,0.760705289672544,0.6725704604959187
2435,199,771,1660,103,594,06037264000,0.5175879396984925,0.7704280155642024,0.6718186894066291
2028,115,415,1267,62,302,06037264102,0.5391304347826087,0.727710843373494,0.7408580477972934
1786,93,336,1128,63,240,06037264103,0.6774193548387096,0.7142857142857143,0.9483870967741934
1750,270,236,616,75,114,06037237600,0.2777777777777778,0.4830508474576271,0.5750487329434698
1540,246,229,532,73,108,06037237710,0.2967479674796748,0.47161572052401746,0.6292155977115327
3450,193,539,2095,118,354,06037264301,0.6113989637305699,0.6567717996289425,0.930915371329879
3725,266,542,2189,128,359,06037276100,0.48120300751879697,0.6623616236162362,0.7264959055019163
2062,200,374,975,76,228,06037291130,0.38,0.6096256684491979,0.6233333333333333
2353,312,451,1089,110,247,06037291210,0.3525641025641026,0.5476718403547672,0.6437506488113776
1419,266,155,496,82,81,06037239602,0.3082706766917293,0.5225806451612903,0.5899006776199758
1363,130,403,938,66,325,06037265420,0.5076923076923077,0.8064516129032258,0.6295384615384615
2116,1128,71,763,512,39,06037265303,0.45390070921985815,0.5492957746478874,0.8263320603746135
1761,1000,39,592,437,21,06037265304,0.437,0.5384615384615384,0.8115714285714286
2210,969,49,995,549,28,06037265305,0.56656346749226,0.5714285714285714,0.9914860681114551
2307,192,797,1504,107,601,06037262100,0.5572916666666666,0.7540777917189461,0.739037368275097
3279,220,1011,2115,122,744,06037262200,0.5545454545454546,0.7359050445103857,0.7535557184750733
1199,153,202,602,53,108,06037201504,0.3464052287581699,0.5346534653465347,0.6479060760106511
2027,134,781,1420,70,604,06037262301,0.5223880597014925,0.7733674775928298,0.675471977859049
2248,207,780,1627,113,617,06037262400,0.5458937198067633,0.791025641025641,0.6901087543748385
5077,127,666,742,8,110,06037206300,0.06299212598425197,0.16516516516516516,0.3813886900501074
2728,240,794,2037,146,640,06037262501,0.6083333333333333,0.8060453400503779,0.7547135416666666
2844,239,939,2078,144,771,06037262802,0.602510460251046,0.8210862619808307,0.7337967862201455
122,10,40,84,5,31,06037980019,0.5,0.775,0.6451612903225806
1140,218,123,343,65,54,06037294810,0.2981651376146789,0.43902439024390244,0.6791539245667686
1420,286,152,446,76,74,06037294830,0.26573426573426573,0.4868421052631579,0.5458325458325458
31,2,5,12,1,3,06037980028,0.5,0.6,0.8333333333333334
2646,211,796,1860,122,600,06037262704,0.5781990521327014,0.7537688442211056,0.7670774091627172
2021,226,336,951,75,207,06037297201,0.33185840707964603,0.6160714285714286,0.5386687187379762
2101,165,437,1129,56,286,06037297202,0.3393939393939394,0.6544622425629291,0.5185844458571731
1351,94,380,797,34,270,06037297300,0.3617021276595745,0.7105263157894737,0.5090622537431049
3608,259,935,2224,121,698,06037297500,0.4671814671814672,0.746524064171123,0.6258089854078392
1243,41,194,375,6,55,06037226002,0.14634146341463414,0.28350515463917525,0.5161862527716186
905,216,139,401,83,78,06037205110,0.38425925925925924,0.5611510791366906,0.684769705603039
1421,278,247,660,119,146,06037205120,0.42805755395683454,0.5910931174089069,0.72417956046122
1067,175,220,484,62,115,06037206050,0.35428571428571426,0.5227272727272727,0.6777639751552795
1270,147,235,609,59,105,06037208402,0.4013605442176871,0.44680851063829785,0.8982831227729188
1310,41,180,758,19,105,06037189903,0.4634146341463415,0.5833333333333334,0.794425087108014
1468,83,145,796,49,58,06037189904,0.5903614457831325,0.4,1.4759036144578312
2427,97,317,1618,65,197,06037194402,0.6701030927835051,0.6214511041009464,1.078287717829295
1670,67,253,1048,34,143,06037194401,0.5074626865671642,0.5652173913043478,0.8978185993111367
1947,251,344,835,80,212,06037291110,0.3187250996015936,0.6162790697674418,0.5171765767120199
1898,76,306,1168,38,169,06037192002,0.5,0.5522875816993464,0.9053254437869822
2123,111,323,1306,59,202,06037191902,0.5315315315315315,0.6253869969040248,0.84992418160735
1672,63,285,997,32,148,06037192001,0.5079365079365079,0.519298245614035,0.9781209781209782
1993,53,411,1115,29,227,06037214901,0.5471698113207547,0.5523114355231143,0.9906907156512343
1519,53,371,825,30,191,06037214902,0.5660377358490566,0.5148247978436657,1.0994764397905759
1627,76,357,891,42,206,06037216402,0.5526315789473685,0.5770308123249299,0.9577158916709251
2463,131,463,1298,76,246,06037216401,0.5801526717557252,0.531317494600432,1.0919133618817103
3521,152,763,2203,82,486,06037216300,0.5394736842105263,0.6369593709043251,0.84695148364739
2063,143,491,1413,78,325,06037267800,0.5454545454545454,0.6619144602851323,0.8240559440559441
1085,227,186,427,76,91,06037226410,0.33480176211453744,0.489247311827957,0.6843200852011424
2931,222,824,2226,132,694,06037269300,0.5945945945945946,0.8422330097087378,0.7059739855128905
1730,124,377,1147,74,259,06037271100,0.5967741935483871,0.6870026525198939,0.8686635944700462
2790,201,643,1650,93,425,06037269100,0.4626865671641791,0.6609642301710731,0.700017559262511
1340,246,200,595,97,106,06037203710,0.3943089430894309,0.53,0.7439791379045865
1563,289,241,690,111,121,06037203720,0.38408304498269896,0.5020746887966805,0.7649918499242186
1646,176,346,800,76,187,06037212900,0.4318181818181818,0.5404624277456648,0.7989790957705396
1124,122,165,554,46,87,06037186404,0.3770491803278688,0.5272727272727272,0.7150932730356133
1979,209,336,1085,101,193,06037187200,0.48325358851674644,0.5744047619047619,0.8413119468478073
1566,216,189,791,97,114,06037269601,0.44907407407407407,0.6031746031746031,0.7445175438596492
1629,210,227,884,109,143,06037269602,0.5190476190476191,0.6299559471365639,0.8239427239427239
310,56,79,120,19,35,06037208902,0.3392857142857143,0.4430379746835443,0.7658163265306124
785,155,206,327,55,99,06037208904,0.3548387096774194,0.48058252427184467,0.7383512544802867
1297,180,242,566,72,118,06037209102,0.4,0.48760330578512395,0.8203389830508475
666,127,119,270,51,59,06037209104,0.4015748031496063,0.4957983193277311,0.8099559588949686
1476,92,124,916,57,72,06037269905,0.6195652173913043,0.5806451612903226,1.0670289855072463
2172,135,571,1543,75,453,06037271500,0.5555555555555556,0.7933450087565674,0.7002698062300712
2111,130,356,1320,75,248,06037271702,0.5769230769230769,0.6966292134831461,0.8281637717121587
2597,152,561,1754,89,425,06037271600,0.5855263157894737,0.7575757575757576,0.7728947368421053
1999,174,291,1177,87,193,06037271801,0.5,0.6632302405498282,0.7538860103626943
1195,139,316,503,55,146,06037213310,0.39568345323741005,0.4620253164556962,0.8564107618015177
1088,133,261,456,54,121,06037213320,0.40601503759398494,0.46360153256704983,0.8757845025787608
2592,199,569,1611,102,365,06037211500,0.5125628140703518,0.6414762741652021,0.7990362772767949
2247,123,286,1290,41,172,06037273200,0.3333333333333333,0.6013986013986014,0.5542635658914729
2433,146,300,1326,63,183,06037273300,0.4315068493150685,0.61,0.7073882775656861
1675,81,335,1158,39,266,06037273600,0.48148148148148145,0.7940298507462686,0.6063770537454748
2315,136,371,1560,72,270,06037273100,0.5294117647058824,0.7277628032345014,0.7274509803921568
2038,97,378,1361,53,276,06037273700,0.5463917525773195,0.7301587301587301,0.7483191393993724
2529,171,688,1835,90,561,06037271400,0.5263157894736842,0.815406976744186,0.6454639271976733
3030,212,676,2162,127,519,06037272100,0.5990566037735849,0.7677514792899408,0.780274112044207
2694,186,604,1875,107,472,06037271902,0.5752688172043011,0.7814569536423841,0.7361490796427921
1813,364,215,641,97,103,06037239202,0.2664835164835165,0.4790697674418605,0.5562520004267577
1883,160,342,1229,94,252,06037271901,0.5875,0.7368421052631579,0.7973214285714286
2150,153,239,969,79,127,06037190202,0.5163398692810458,0.5313807531380753,0.9716947146312594
2093,131,395,1360,60,263,06037186203,0.4580152671755725,0.6658227848101266,0.6878936522218675
1657,299,206,579,105,84,06037231710,0.3511705685618729,0.4077669902912621,0.8612040133779264
2108,318,350,771,116,151,06037231720,0.36477987421383645,0.43142857142857144,0.8455162647340579
2166,352,268,758,105,132,06037232120,0.29829545454545453,0.4925373134328358,0.6056301652892562
734,114,144,292,39,70,06037209510,0.34210526315789475,0.4861111111111111,0.7037593984962406
700,113,138,277,37,65,06037209520,0.3274336283185841,0.47101449275362317,0.6951667801225324
1115,173,229,528,72,123,06037221602,0.4161849710982659,0.537117903930131,0.7748484421260398
1083,199,122,324,60,52,06037294820,0.3015075376884422,0.4262295081967213,0.7073830691921144
2759,143,623,1778,67,435,06037214100,0.46853146853146854,0.6982343499197432,0.67102322964391925
3671,272,892,2188,121,631,06037297000,0.44485294117647056,0.7073991031390134,0.6288570895870234
2836,149,1165,1904,72,902,06037297400,0.48322147651006714,0.7742489270386266,0.6241164303040224
2973,317,576,1389,130,325,06037218900,0.41009463722397477,0.5642361111111112,0.7268138801261829
1769,178,404,791,63,222,06037221401,0.3539325842696629,0.5495049504950495,0.6440935317339811
1617,110,456,990,56,279,06037211701,0.509090909090909,0.6118421052631579,0.8320625610948191
1172,126,256,553,62,121,06037211410,0.49206349206349204,0.47265625,1.0410599501508593
1557,161,308,763,69,158,06037211420,0.42857142857142855,0.512987012987013,0.8354430379746834
1247,107,230,540,45,106,06037211803,0.4205607476635514,0.4608695652173913,0.9125374713454417
1165,112,231,519,52,105,06037211804,0.4642857142857143,0.45454545454545453,1.0214285714285716
1474,69,277,757,38,93,06037190402,0.5507246376811594,0.33574007220216606,1.6403303724481846
1199,161,233,484,68,101,06037209401,0.422360248447205,0.4334763948497854,0.9743558206752353
97,8,18,47,3,6,06037980010,0.375,0.3333333333333333,1.125
701,111,113,284,50,50,06037203300,0.45045045045045046,0.4424778761061947,1.018018018018018
1422,106,312,653,40,171,06037208802,0.37735849056603776,0.5480769230769231,0.6885137371731215
1300,169,212,619,69,106,06037221210,0.40828402366863903,0.5,0.8165680473372781
1760,218,319,746,78,146,06037221302,0.3577981651376147,0.45768025078369906,0.7817644841020486
1954,238,315,897,99,178,06037222100,0.41596638655462187,0.5650793650793651,0.7361202908129545
1096,95,177,476,37,83,06037211121,0.3894736842105263,0.4689265536723164,0.8305643627140139
634,81,78,214,30,35,06037206020,0.37037037037037035,0.44871794871794873,0.8253968253968254
1390,169,183,607,77,92,06037209200,0.4556213017751479,0.5027322404371585,0.9062901980962181
1482,236,259,599,95,108,06037209300,0.4025423728813559,0.416988416988417,0.965356246076585
1451,289,233,533,93,115,06037228210,0.3217993079584775,0.49356223175965663,0.6519933804723935
1487,327,168,460,92,74,06037228220,0.28134556574923547,0.44047619047619047,0.638730473592859
1354,229,189,404,84,78,06037229410,0.36681222707423583,0.4126984126984127,0.888814242526033
1722,173,352,853,81,201,06037218110,0.4682080924855491,0.5710227272727273,0.8199465102234492
1418,211,175,477,59,70,06037232110,0.2796208530805687,0.4,0.6990521327014217
1308,154,231,605,61,128,06037218800,0.3961038961038961,0.5541125541125541,0.71484375
984,146,165,365,48,82,06037291120,0.3287671232876712,0.49696969696969695,0.6615436017373872
1237,137,220,614,57,128,06037218702,0.41605839416058393,0.5818181818181818,0.7151003649635037
1455,185,252,588,79,108,06037221601,0.42702702702702705,0.42857142857142855,0.9963963963963965
633,107,125,247,34,55,06037209810,0.3177570093457944,0.44,0.7221750212404418
2131,184,543,1258,89,379,06037106642,0.483695652173913,0.6979742173112339,0.6929993116898016
2901,254,760,1749,128,544,06037106643,0.5039370078740157,0.7157894736842105,0.7040296433534043
2424,399,365,1078,159,205,06037222500,0.39849624060150374,0.5616438356164384,0.7095176966807262
1644,178,293,834,74,172,06037219010,0.4157303370786517,0.5870307167235495,0.7081917951397962
1970,231,338,945,86,190,06037219300,0.3722943722943723,0.5621301775147929,0.6622920938710413
1890,226,332,921,86,191,06037222001,0.3805309734513274,0.5753012048192772,0.661446508826391
2630,284,465,1306,101,292,06037219020,0.35563380281690143,0.6279569892473118,0.5663346517460931
2533,351,394,1172,127,206,06037222002,0.36182336182336183,0.5228426395939086,0.6920310900893425
2402,402,190,593,103,70,06037242600,0.2562189054726368,0.3684210526315789,0.6954513148543
1122,165,235,495,68,128,06037221220,0.4121212121212121,0.5446808510638298,0.7566287878787878
2556,284,424,1270,118,231,06037219700,0.4154929577464789,0.5448113207547169,0.7626364246082556
1600,215,229,810,88,129,06037219800,0.40930232558139534,0.5633187772925764,0.7265909500630972
1830,140,446,991,52,287,06037220100,0.37142857142857144,0.6434977578475336,0.5772025883524142
3515,372,587,1856,143,363,06037220000,0.3844086021505376,0.6183986371379898,0.6216194200065167
1592,129,301,834,57,173,06037218701,0.4418604651162791,0.574750830564784,0.7687861271676301
2509,401,294,861,112,148,06037240300,0.2793017456359102,0.5034013605442177,0.5548291433578216
1317,169,213,618,72,105,06037192620,0.4260355029585799,0.49295774647887325,0.8642434488588335
3315,330,673,1857,148,449,06037111202,0.4484848484848485,0.6671619613670133,0.6722278463926571
951,125,144,463,50,67,06037211201,0.4,0.4652777777777778,0.8597014925373134
1112,141,173,530,57,89,06037211202,0.40425531914893614,0.5144508670520231,0.785799665311977
1113,153,152,500,63,67,06037211310,0.4117647058823529,0.4407894736842105,0.9341527655838455
1781,272,296,789,104,136,06037208302,0.38235294117647056,0.4594594594594595,0.8321799307958476
421,75,65,178,29,31,06037208301,0.38666666666666666,0.47692307692307695,0.8107526881720429
1329,207,245,620,91,123,06037203500,0.4396135265700483,0.5020408163265306,0.875652959428145
1951,301,264,862,117,138,06037203200,0.38870431893687707,0.5227272727272727,0.7436082623140258
1225,224,203,500,74,101,06037204200,0.33035714285714285,0.4975369458128079,0.6639851485148515
2081,342,320,999,143,178,06037203800,0.41812865497076024,0.55625,0.7516919639923779
1665,248,334,785,93,187,06037204600,0.375,0.5598802395209581,0.6697860962566845
1972,326,409,931,131,210,06037206032,0.401840490797546,0.5134474327628362,0.7826321939818872
2678,127,567,1668,66,389,06037274100,0.5196850393700787,0.6860670194003528,0.7574843632977754
987,147,231,414,55,123,06037221110,0.3741496598639456,0.5324675324675324,0.7026713124274101
1671,268,316,755,100,157,06037134520,0.373134328358209,0.49683544303797467,0.7510219602623824
2322,233,213,1045,81,116,06037134903,0.34763948497854075,0.5446009389671361,0.638338019831286
2966,124,384,1643,59,199,06037206031,0.47580645161290325,0.5182291666666666,0.9181390825093209
1297,203,263,663,94,166,06037204110,0.4630541871921182,0.6311787072243346,0.7336340435634162
1090,182,184,525,66,108,06037204120,0.3626373626373626,0.5869565217391305,0.6178266178266177
3266,188,1065,2029,93,738,06037139600,0.4946808510638298,0.6929577464788732,0.7138687078360146
1540,270,212,639,99,97,06037119320,0.36666666666666664,0.45754716981132076,0.8013745704467353
1006,131,193,463,56,110,06037204820,0.42748091603053434,0.5699481865284974,0.7500346981263011
1255,198,237,557,70,128,06037204910,0.35353535353535354,0.540084388185654,0.6545928030303031
1233,185,278,558,85,158,06037221710,0.4594594594594595,0.5683453237410072,0.8084160109476566
1840,386,289,760,135,160,06037226420,0.34974093264248707,0.5536332179930796,0.6317195595854922
1547,325,169,566,107,99,06037227010,0.3292307692307692,0.5857988165680473,0.562020202020202
1183,258,147,406,71,59,06037227020,0.2751937984496124,0.4013605442176871,0.6856523452897122
740,351,26,200,119,10,06037222700,0.33903133903133903,0.38461538461538464,0.8814814814814814
919,271,111,323,112,65,06037221820,0.4132841328413284,0.5855855855855856,0.7057621345444224
992,232,96,319,74,46,06037228420,0.31896551724137934,0.4791666666666667,0.6656671664167917
1196,201,166,389,57,80,06037237500,0.2835820895522388,0.4819277108433735,0.5884328358208955
1891,106,158,1243,67,100,06037269906,0.6320754716981132,0.6329113924050633,0.9986792452830188
1713,107,129,1105,69,79,06037269907,0.6448598130841121,0.6124031007751938,1.0529989352892464
1421,316,168,525,106,83,06037228710,0.33544303797468356,0.49404761904761907,0.6789690407198414
1646,367,191,608,126,97,06037228720,0.34332425068119893,0.5078534031413613,0.676030225568134
1598,326,193,565,94,105,06037229100,0.2883435582822086,0.5440414507772021,0.5300029214139643
1123,225,140,416,73,76,06037228900,0.3244444444444444,0.5428571428571428,0.5976608187134503
869,113,159,363,48,72,06037221303,0.4247787610619469,0.4528301886792453,0.9380530973451328
2068,172,339,1156,89,194,06037270200,0.5174418604651163,0.5722713864306784,0.9041896427715177
1293,183,254,569,80,121,06037213401,0.4371584699453552,0.4763779527559055,0.9176714988935555
2846,426,413,1012,138,205,06037232700,0.323943661971831,0.4963680387409201,0.6526279628993473
1460,240,253,581,78,133,06037237102,0.325,0.525691699604743,0.618233082706767
1357,252,171,468,73,81,06037239201,0.2896825396825397,0.47368421052631576,0.6115520282186949
1451,300,145,491,93,63,06037239310,0.31,0.43448275862068964,0.7134920634920635
1719,253,236,625,67,113,06037231210,0.2648221343873518,0.4788135593220339,0.5530798558886285
1726,273,314,619,86,152,06037231220,0.315018315018315,0.4840764331210191,0.6507615191825717
1307,247,166,479,79,82,06037239320,0.31983805668016196,0.4939759036144578,0.6474770415720352
1116,223,122,378,61,50,06037239330,0.273542600896861,0.4098360655737705,0.6674439461883408
1523,242,195,533,71,90,06037239501,0.29338842975206614,0.46153846153846156,0.6356749311294766
1356,236,167,466,67,77,06037239502,0.2838983050847458,0.46107784431137727,0.6157274928461369
1471,271,175,496,76,81,06037239801,0.28044280442804426,0.46285714285714286,0.6058949478383672
2479,109,356,1734,60,257,06037187300,0.5504587155963303,0.7219101123595506,0.7625031235497804
1713,289,198,555,81,102,06037239701,0.28027681660899656,0.5151515151515151,0.544066761652758
1712,296,187,615,95,90,06037239702,0.32094594594594594,0.48128342245989303,0.6668543543543544
1486,151,306,779,61,162,06037186403,0.40397350993377484,0.5294117647058824,0.7630610743193524
2118,359,261,786,129,142,06037239802,0.3593314763231198,0.5440613026819924,0.6604613754953117
1232,172,235,530,61,117,06037204920,0.3546511627906977,0.4978723404255319,0.712333532100974
1858,328,207,557,82,84,06037238310,0.25,0.4057971014492754,0.6160714285714285
1617,255,194,475,64,82,06037238320,0.25098039215686274,0.422680412371134,0.5937828790052606
1384,109,374,737,40,232,06037219500,0.3669724770642202,0.6203208556149733,0.591584941474217
1927,188,364,848,61,213,06037236203,0.324468085106383,0.5851648351648352,0.5544900609329737
2866,333,453,1098,89,250,06037236202,0.2672672672672673,0.5518763796909493,0.4842882882882883
4113,361,885,2312,146,595,06037234000,0.40443213296398894,0.672316384180791,0.6015503154170255
2238,145,619,1361,60,413,06037234200,0.41379310344827586,0.6672051696284329,0.6201886949987476
2835,372,411,1176,139,223,06037231300,0.3736559139784946,0.5425790754257908,0.6886662809200058
3094,334,581,1458,125,341,06037231500,0.37425149700598803,0.5869191049913941,0.6376543101480324
3555,476,570,1373,151,278,06037231600,0.3172268907563025,0.48771929824561405,0.6504292364427785
3495,230,777,1905,87,503,06037234300,0.3782608695652174,0.6473616473616474,0.5843115221713199
2671,332,448,1198,127,254,06037231400,0.3825301204819277,0.5669642857142857,0.6746987951807228
4049,290,986,1951,100,560,06037236100,0.3448275862068966,0.5679513184584178,0.6071428571428572
1140,148,154,501,59,74,06037211922,0.39864864864864863,0.4805194805194805,0.8296201607012418
1783,189,281,663,60,139,06037236204,0.31746031746031744,0.49466192170818507,0.6417722964485554
3738,309,836,2280,131,585,06037235100,0.42394822006472493,0.6997607655502392,0.6058473708959146
2105,231,390,862,70,213,06037234902,0.30303030303030304,0.5461538461538461,0.5548442168160479
